F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,KELAS
0.028720309,0.022043289,0.025312347,0.022314363,0.02129419,0.022043289,0.018860265,0.022314363,0.018290798,0.016977715,0.016178432,0.017114965,5.715787164,8.235662148,5.902177822,7.382991096,9.953702036,8.235662148,10.26874937,7.382991096,13.38956525,13.88907777,13.90226263,12.3876915,238.1002154,422.5691826,182.4732068,272.1909641,612.491463,422.5691826,491.0282471,272.1909641,938.8841811,935.9744399,794.0436364,655.0048975,0.338798907,0.232765984,0.291589502,0.234660216,0.216358316,0.232765984,0.178821741,0.234660216,0.16338131,0.145660019,0.135703624,0.14617253,56.73241927,54.54416528,82.86485842,55.90854428,102.3855738,76.76579129,2975.065966,3125.765323,5892.986713,0.001777593,6.21E-07,1.12E-11,2.05E-11,-2.53E-22,-8.31E-15,1.77E-22,Clown Fish
0.01466045,0.012252456,0.014060889,0.012468465,0.01111469,0.012252456,0.010737584,0.012468465,0.009724033,0.00968239,0.009421286,0.009834376,7.842361111,11.15314094,8.170396825,10.80438855,14.21656203,11.15314094,14.79469856,10.80438855,19.50098098,19.38319693,20.25391391,18.70735386,191.237123,320.1733498,157.6484921,300.3151507,530.3964524,320.1733498,477.1827005,300.3151507,886.8348348,851.0794707,850.3208208,789.7029098,0.167007456,0.112691019,0.145996424,0.119555937,0.097596166,0.112691019,0.083083124,0.119555937,0.073710673,0.06930387,0.061911473,0.071991268,120.2017975,57.01051485,135.2733432,49.77756934,145.8525235,54.02483251,3250.198804,2477.806409,2918.682527,0.001220722,7.18E-10,1.98E-11,9.17E-12,1.11E-22,1.77E-16,-5.52E-23,Clown Fish
0.032351311,0.027892467,0.03166693,0.026129325,0.02489252,0.027892467,0.024225202,0.026129325,0.0217535,0.022377278,0.021083076,0.020658819,7.207353732,9.624134481,7.325318979,9.980488293,12.38427721,9.624134481,12.68364198,9.980488293,16.15193276,15.48206713,16.50018133,16.24952543,217.7024864,373.0202522,190.3417065,341.6144687,598.6874625,373.0202522,546.0252325,341.6144687,938.4094602,886.4150612,876.6344898,847.204976,0.289362642,0.236247429,0.282399527,0.209190364,0.197045266,0.236247429,0.186028687,0.209190364,0.157845945,0.162908814,0.145461911,0.139689214,40.71951848,49.22675698,66.48268682,51.79742431,99.15488656,58.41101189,2423.273603,2682.973165,3411.84631,0.002323718,1.64E-07,2.73E-10,1.20E-10,-1.57E-20,3.77E-14,-1.50E-20,Clown Fish
0.038094686,0.03194435,0.039138178,0.032525714,0.029780601,0.03194435,0.03025003,0.032525714,0.026037005,0.025470212,0.026326003,0.025936592,5.604555445,7.012636866,4.948414605,6.93729784,8.918504853,7.012636866,8.06747182,6.93729784,11.34241034,10.75857664,10.51394624,10.87739254,232.5462937,305.454666,182.7445152,355.0237268,521.6789925,305.454666,430.526409,355.0237268,757.6982047,653.6033861,658.4770262,730.8629562,0.394459838,0.313939442,0.409724838,0.325518127,0.288268941,0.313939442,0.288155357,0.325518127,0.233670947,0.223524522,0.231329341,0.233269275,35.36932633,54.66007106,59.74138,55.92392274,85.82905319,81.37660669,2987.723369,3127.485134,6622.152116,0.001923318,7.49E-07,2.44E-10,1.90E-10,2.84E-20,2.80E-14,-2.93E-20,Clown Fish
0.098747106,0.089830818,0.103704461,0.089757492,0.085497921,0.089830818,0.091587275,0.089757492,0.078613735,0.075799388,0.083730508,0.075600539,5.678232383,7.929833574,6.965561467,8.31184867,9.128598255,7.929833574,10.49905777,8.31184867,11.33881014,11.13701231,11.9744446,11.5744321,381.561507,724.0296371,586.325019,807.2319316,943.702755,724.0296371,1281.066879,807.2319316,1344.789192,1320.200055,1536.005623,1408.684386,0.69340226,0.64046325,0.718228268,0.637707592,0.602147357,0.64046325,0.642761704,0.637707592,0.551173958,0.546039153,0.594111124,0.541919039,170.1494073,48.60756425,182.1347819,55.45315261,10.18345424,31.00898465,2362.695302,3075.052135,961.5571293,0.001354417,1.24E-07,4.44E-12,3.50E-12,1.18E-23,1.14E-15,-7.14E-24,Pari Tutul
0.010047069,0.008735285,0.010167769,0.008756306,0.008065165,0.008735285,0.008163675,0.008756306,0.007662916,0.00761143,0.007692826,0.007629412,16.87038899,21.96162778,15.67974484,21.85494966,27.26256971,21.96162778,25.47865543,21.85494966,31.42007371,31.76675917,29.96234594,31.54118451,586.4764197,920.3346248,487.7590204,910.1547113,1381.999624,920.3346248,1206.792069,910.1547113,1764.573173,1789.053467,1614.046545,1761.960537,0.089267443,0.06398483,0.087971471,0.064292954,0.051732514,0.06398483,0.053488838,0.064292954,0.042553485,0.041225438,0.043705842,0.041679905,171.7212917,81.05133425,139.4236231,67.51605713,55.80235904,61.10975871,6569.318783,4558.41797,3734.402609,0.001671889,2.11E-07,7.54E-12,1.45E-12,4.05E-24,1.45E-16,2.53E-24,Pari Tutul
0.039275886,0.031638792,0.036551399,0.032502058,0.030261882,0.031638792,0.028037429,0.032502058,0.02700583,0.025503371,0.024959469,0.026356348,3.483688159,5.232265587,4.210534017,5.377405474,6.208903097,5.232265587,7.448328691,5.377405474,8.312684314,8.777648711,9.774087634,8.933585232,83.14584202,169.646791,99.61843851,162.8128483,247.0645601,169.646791,303.4555014,162.8128483,427.6014252,450.6479158,505.9099401,441.9042036,0.467478708,0.354220429,0.424524484,0.363680103,0.336422682,0.354220429,0.294757472,0.363680103,0.283098023,0.253545017,0.244749253,0.264290563,157.3860576,51.14911568,182.3190451,58.32171748,115.7715885,52.58512044,2616.232034,3401.42273,2765.194891,0.001170983,1.11E-07,9.53E-12,2.74E-12,-4.06E-24,-9.10E-16,1.34E-23,Pari Tutul
0.034815181,0.030125544,0.03517681,0.029942121,0.029104262,0.030125544,0.029601241,0.029942121,0.026471205,0.025617632,0.02728922,0.025160899,12.68452838,16.65404747,12.89914787,16.70498031,19.51028428,16.65404747,19.53478643,16.70498031,21.3808124,21.39702694,21.08359362,21.50823936,1009.603593,1596.466885,1040.485121,1597.047498,2123.379983,1596.466885,2115.250666,1597.047498,2300.071608,2301.26839,2219.605819,2315.989181,0.310377661,0.244171181,0.307319979,0.243263322,0.225590782,0.244171181,0.223003914,0.243263322,0.195465555,0.182124168,0.194469364,0.179093307,139.5841333,42.766746,96.55423333,38.04966996,21.65671667,44.77982524,1828.994563,1447.777384,2005.232748,0.002070385,5.20E-07,1.76E-11,7.38E-12,4.61E-23,4.86E-15,7.02E-23,Pari Tutul
0.085712434,0.075880911,0.083408113,0.0755889,0.072209559,0.075880911,0.071666139,0.0755889,0.069474613,0.069268797,0.069741313,0.068991542,2.767566601,3.460283452,2.556652542,3.512677099,4.280402604,3.460283452,4.011917453,3.512677099,5.050016038,4.877514541,4.805352079,4.938234738,51.02361505,75.59804511,37.67516949,79.79819878,129.4389192,75.59804511,108.129658,79.79819878,186.7149626,170.9073344,169.1679277,176.244524,0.441320929,0.371735187,0.430923509,0.3702812,0.339576807,0.371735187,0.339266275,0.3702812,0.316222479,0.316151546,0.321753483,0.314730993,197.5407072,26.86112812,129.1477397,16.58608924,18.36737547,14.76518016,721.5202038,275.0983563,218.0105451,0.001738881,4.37E-07,5.90E-13,5.13E-12,8.86E-24,2.39E-15,-1.03E-24,Pari Tutul
0.017936237,0.016065033,0.017375498,0.01577072,0.015507962,0.016065033,0.015068588,0.01577072,0.015156516,0.015125428,0.014945191,0.014902718,19.64719376,23.44015315,21.41193608,25.52759384,27.86119792,23.44015315,29.01641312,25.52759384,28.77077554,28.01711559,28.64478114,28.66625719,1685.71533,2353.763041,1974.537882,2719.050577,3217.690171,2353.763041,3371.620977,2719.050577,3269.198934,3087.244794,3141.776034,3165.199799,0.146459498,0.116032683,0.136836279,0.112515271,0.107381381,0.116032683,0.102093374,0.112515271,0.103229711,0.101429605,0.100805946,0.098448529,93.06834815,49.72179404,66.48962963,50.4736591,60.09322963,43.8085754,2472.256803,2547.590263,1919.191279,0.002301326,5.30E-07,1.04E-10,5.27E-12,-8.96E-23,2.22E-15,-8.49E-23,Pari Tutul
0.039537163,0.0338432,0.038891575,0.033760255,0.030642194,0.0338432,0.030232618,0.033760255,0.027357084,0.027482563,0.026998441,0.027371059,2.760456885,3.844991317,3.02021399,4.027302995,4.78138944,3.844991317,5.263069862,4.027302995,6.284831308,6.253955625,6.979831254,6.642285734,28.28467151,56.87724251,38.72545778,66.77682252,88.33898559,56.87724251,123.8938292,66.77682252,162.4013506,165.6176357,229.815491,200.5999394,0.403842175,0.321807596,0.394041047,0.320962495,0.275691342,0.321807596,0.269555056,0.320962495,0.227865589,0.228847596,0.222937633,0.227912034,117.9410459,47.05498692,47.43397075,38.54765886,26.26498248,25.93087642,2214.171794,1485.922003,672.410352,0.002952913,5.04E-07,2.20E-09,6.53E-10,7.58E-19,4.50E-13,-1.88E-19,Pari Tutul
0.025881775,0.025369669,0.026006485,0.02537052,0.025250056,0.025369669,0.025130834,0.02537052,0.024939431,0.024804245,0.024734625,0.024723141,17.56792929,20.3984002,16.53284967,20.73717623,23.69383562,20.3984002,23.1826224,20.73717623,24.77359837,24.49902519,24.86578725,24.64473347,1097.883788,1499.775038,959.6418261,1546.589639,2110.43894,1499.775038,1996.028014,1546.589639,2218.092406,2189.817788,2236.057699,2199.279744,0.096951405,0.085541504,0.103781628,0.08355526,0.083929009,0.085541504,0.08342019,0.08355526,0.084611764,0.0820844,0.084856675,0.082422177,188.2083208,72.3241837,115.2329814,42.70149842,47.39248366,35.23931512,5230.787548,1823.417967,1241.80933,0.001769571,1.22E-07,1.58E-13,5.85E-13,-8.82E-26,-4.78E-17,1.55E-25,Pari Tutul
0.017551841,0.014284241,0.01583902,0.013958499,0.013508225,0.014284241,0.012665359,0.013958499,0.01231228,0.012102198,0.011847754,0.011890156,10.79770781,15.18060439,11.96008403,15.89988281,18.67952806,15.18060439,20.25908938,15.89988281,23.64671081,23.57510487,24.99058055,24.68900321,461.9392742,829.3846177,490.9975769,884.3905312,1345.958263,829.3846177,1403.979127,884.3905312,2104.581657,2007.871798,2147.803898,2126.720158,0.181981469,0.12368747,0.158771865,0.117269339,0.108535709,0.12368747,0.097815423,0.117269339,0.086082868,0.083290034,0.080693131,0.078153557,128.8863982,66.04575816,101.5630057,59.85710856,38.63962855,37.51591759,4362.04217,3582.873446,1407.444072,0.002451979,1.50E-06,2.21E-10,1.04E-10,9.70E-21,1.03E-13,-1.25E-20,Pari Tutul
0.067424666,0.05330236,0.060435315,0.052823919,0.054364005,0.05330236,0.048361927,0.052823919,0.048065535,0.043142268,0.043598431,0.042641329,9.051507123,13.68302458,13.83939011,16.49704702,15.11086229,13.68302458,19.99379186,16.49704702,18.8216287,19.71740157,21.66934762,21.19868565,649.9650211,1412.344107,1453.402725,1987.476207,1708.34931,1412.344107,2662.983946,1987.476207,2445.358685,2556.43642,2834.031512,2794.167577,0.435210851,0.330889756,0.371060989,0.322453933,0.335238509,0.330889756,0.279895072,0.322453933,0.286949752,0.246589759,0.24403923,0.241262507,108.2033819,44.12937649,45.11384542,43.13184817,11.52860227,39.2716416,1947.401869,1860.356326,1542.261834,0.004132917,3.15E-06,9.21E-10,4.59E-11,-9.40E-21,6.48E-14,6.70E-22,Pari Tutul
0.051924746,0.040969934,0.046169572,0.040974174,0.039737249,0.040969934,0.035768283,0.040974174,0.034958209,0.032823785,0.032041784,0.032859084,3.767318348,5.913190814,4.731528782,5.87192562,6.20062853,5.913190814,7.602672032,5.87192562,7.923303099,8.72802322,9.23891129,8.653936991,213.6954951,434.8226122,291.9546613,435.09823,489.9659078,434.8226122,657.3184708,435.09823,741.6816525,812.7381159,890.3659489,814.9787576,0.549607434,0.422783304,0.485721955,0.421740325,0.408169206,0.422783304,0.353915828,0.421740325,0.343015803,0.309111352,0.300323013,0.308908113,92.89652104,30.34440596,70.12866266,34.617149,10.74891917,25.75096072,920.7829728,1198.347005,663.1119778,0.002993532,1.35E-06,2.24E-10,5.54E-11,-4.57E-21,-5.43E-15,4.15E-21,Pari Tutul
0.022831253,0.020933601,0.022603367,0.02040524,0.019500515,0.020933601,0.01919545,0.02040524,0.018784446,0.018806624,0.018492105,0.018654837,6.604723616,8.651333226,7.445719863,9.170943762,10.14721152,8.651333226,11.20878548,9.170943762,11.93916637,12.02354063,12.69157102,12.31485944,136.4214618,257.8885585,191.2215814,284.4816823,354.8901081,257.8885585,449.651787,284.4816823,499.158055,507.3818871,552.9122289,527.3447325,0.197965143,0.170391263,0.192398813,0.161373625,0.150490668,0.170391263,0.145566912,0.161373625,0.140780499,0.139590345,0.135751386,0.13733889,113.8059807,35.02025829,119.5744089,39.07786327,110.4832376,38.94160964,1226.418491,1527.079398,1516.448961,0.001695199,3.49E-07,6.81E-12,1.31E-11,-3.27E-23,8.69E-16,-1.20E-22,Pari Tutul
0.051215279,0.040660171,0.046570619,0.040685074,0.040000624,0.040660171,0.036722942,0.040685074,0.036467841,0.034147212,0.034509993,0.03417277,3.453502189,5.508344717,4.471383445,5.660814385,6.273001147,5.508344717,7.948762521,5.660814385,8.56182321,9.371422124,10.54735954,9.653774229,88.35658849,221.2636974,149.1437542,225.948924,301.8472481,221.2636974,479.2953224,225.948924,573.4924838,657.4034488,838.1264813,684.2204571,0.515076273,0.395714226,0.467029827,0.396767775,0.385748847,0.395714226,0.347751878,0.396767775,0.339964822,0.307442057,0.316077797,0.307938916,189.636287,62.40629514,76.76634531,37.65095646,4.782872917,14.27226939,3894.545673,1417.594523,203.6976735,0.002394574,3.71E-07,4.07E-11,4.23E-11,-1.39E-21,9.38E-15,1.07E-21,Pari Tutul
0.032713095,0.027355995,0.031642293,0.02716425,0.025211978,0.027355995,0.024511174,0.02716425,0.022766359,0.022468114,0.022270332,0.022270568,3.292185489,4.648274921,3.559667255,4.74944229,5.536506977,4.648274921,5.973396474,4.74944229,6.954479644,7.132598327,7.48727389,7.35280973,52.06064071,104.3637737,63.34647046,102.4959122,148.1864322,104.3637737,185.6460567,102.4959122,246.3653969,267.7258629,309.9702006,270.4255217,0.363904194,0.278402712,0.35093362,0.275197202,0.241490245,0.278402712,0.234037412,0.275197202,0.200320086,0.194985225,0.194500543,0.191841315,157.8736861,55.07951708,152.0973587,51.74105024,5.300935562,24.26633894,3033.753202,2677.13628,588.8552057,0.001610079,2.17E-07,2.63E-12,1.05E-11,-5.43E-23,3.56E-15,-9.31E-24,Pari Tutul
0.032538406,0.028627364,0.031975057,0.028823814,0.028024584,0.028627364,0.027528586,0.028823814,0.027791046,0.027289052,0.027485979,0.027444927,11.56833667,15.09073227,12.38987166,14.56221534,16.91625167,15.09073227,17.30163539,14.56221534,18.16479142,17.75825554,18.0602957,18.11145924,723.6199385,1248.572026,880.7598824,1085.683838,1485.252059,1248.572026,1542.499469,1085.683838,1615.531734,1512.963419,1548.615414,1602.965847,0.223375572,0.174262769,0.21308051,0.177350016,0.165236577,0.174262769,0.158711637,0.177350016,0.16045752,0.154164361,0.157562147,0.155499668,111.8520533,34.95640622,65.687104,48.67212936,58.630032,43.4801438,1221.950336,2368.976176,1890.522905,0.002189584,3.15E-07,5.08E-11,1.46E-10,-1.26E-20,3.69E-14,6.48E-22,Pari Tutul
0.033263425,0.028860006,0.032871462,0.028883668,0.026855825,0.028860006,0.02671097,0.028883668,0.024813967,0.024494083,0.02476478,0.024462315,6.526656249,8.397196355,6.361716466,8.398951313,10.33997886,8.397196355,10.07168083,8.398951313,13.00860756,12.92180234,12.97912991,13.06648033,381.2719381,598.3862836,343.7626382,598.2866626,915.7291314,598.3862836,856.4589,598.2866626,1352.922014,1317.593646,1313.869592,1333.679612,0.311577489,0.253798173,0.315706226,0.254629632,0.224780479,0.253798173,0.22767443,0.254629632,0.199687962,0.194471864,0.19897621,0.194843545,166.8977717,84.41542019,151.0973711,82.15467111,89.91224481,65.37680784,7125.963165,6749.389986,4274.127003,0.001340963,2.11E-07,1.40E-10,1.40E-10,1.61E-20,5.20E-14,-1.13E-20,Pari Tutul
0.038867068,0.029835425,0.032847458,0.030278274,0.033252092,0.029835425,0.02607475,0.030278274,0.030925591,0.024819753,0.023789101,0.025320475,4.899958578,7.487093229,6.182613065,7.239897316,7.664533407,7.487093229,9.662418136,7.239897316,8.894753635,10.34808303,11.0356734,10.02537004,114.6449136,296.4828735,212.6767504,265.0069463,308.2466241,296.4828735,523.2247775,265.0069463,453.705348,584.6049257,662.7860354,550.1357127,0.384983716,0.292069214,0.332939022,0.298146372,0.309355072,0.292069214,0.23902949,0.298146372,0.282767938,0.221018677,0.203665534,0.229170938,121.9760109,29.77732223,116.3250376,35.01367006,7.267230576,24.69651203,886.6889191,1225.957091,609.9177064,0.002105935,7.50E-07,1.96E-12,1.90E-11,-6.66E-24,-1.43E-14,1.16E-22,Pari Tutul
0.051924746,0.040969934,0.046169572,0.040974174,0.039737249,0.040969934,0.035768283,0.040974174,0.034958209,0.032823785,0.032041784,0.032859084,3.767318348,5.913190814,4.731528782,5.87192562,6.20062853,5.913190814,7.602672032,5.87192562,7.923303099,8.72802322,9.23891129,8.653936991,213.6954951,434.8226122,291.9546613,435.09823,489.9659078,434.8226122,657.3184708,435.09823,741.6816525,812.7381159,890.3659489,814.9787576,0.549607434,0.422783304,0.485721955,0.421740325,0.408169206,0.422783304,0.353915828,0.421740325,0.343015803,0.309111352,0.300323013,0.308908113,92.89652104,30.34440596,70.12866266,34.617149,10.74891917,25.75096072,920.7829728,1198.347005,663.1119778,0.002993532,1.35E-06,2.24E-10,5.54E-11,-4.57E-21,-5.43E-15,4.15E-21,Pari Tutul
0.070418913,0.058462447,0.069345869,0.060154317,0.056842394,0.058462447,0.05603504,0.060154317,0.049218351,0.046209286,0.049003662,0.04784159,6.708727215,10.15045721,9.016023976,9.620798909,10.10786845,10.15045721,12.04803616,9.620798909,11.56137496,12.53823892,13.00953535,12.90652258,460.0332456,945.9344068,772.9532867,822.7653405,923.7229128,945.9344068,1163.130146,822.7653405,1042.843198,1137.046931,1185.108687,1198.353713,0.57746474,0.491935493,0.559557898,0.501525379,0.478750814,0.491935493,0.465489846,0.501525379,0.414562774,0.384498746,0.405620945,0.39591932,145.8717337,32.91526252,87.04198708,38.42864997,11.22414307,35.99604153,1083.414507,1476.761138,1295.715006,0.002595846,8.86E-07,7.77E-11,7.88E-11,2.71E-22,6.31E-14,-6.16E-21,Pari Tutul
0.059946164,0.048180551,0.056233086,0.047867749,0.045820326,0.048180551,0.043276149,0.047867749,0.039621966,0.038111462,0.037600484,0.037515803,11.54125709,14.12943327,12.68589833,14.06653412,14.6820771,14.12943327,15.29613095,14.06653412,14.55380155,14.54468628,14.87001961,15.19935554,948.9406417,1307.719866,1105.618181,1255.540607,1318.28864,1307.719866,1342.129384,1255.540607,1154.519974,1147.29724,1103.094039,1199.828571,0.425798433,0.332701431,0.390982555,0.331833902,0.316974433,0.332701431,0.28688192,0.331833902,0.263174386,0.244780051,0.237640615,0.242105842,170.4576683,50.46821484,72.58846475,27.84551261,10.86962146,28.29633157,2547.040709,775.3725724,800.6823805,0.002608276,5.90E-07,3.06E-12,2.30E-11,1.87E-22,1.75E-14,-4.29E-23,Pari Tutul
0.129446246,0.119038169,0.124991233,0.119210099,0.12273459,0.119038169,0.113470903,0.119210099,0.116106743,0.106497519,0.104535597,0.106000279,14.75709262,18.11346749,16.42411027,18.35452062,20.25390108,18.11346749,19.31422941,18.35452062,19.73922761,19.41549125,19.43958843,19.19874757,1051.843802,1510.248745,1267.951907,1530.659577,1783.244996,1510.248745,1658.489342,1530.659577,1679.318118,1631.849749,1624.571853,1606.456732,0.56238777,0.521996818,0.543072098,0.521515803,0.530877422,0.521996818,0.497660326,0.521515803,0.508219342,0.47423715,0.465101613,0.470795164,122.9895514,58.53759095,50.02459897,30.95587123,15.29576484,32.62850023,3426.649554,958.2659634,1064.619027,0.003502726,1.03E-06,4.86E-11,1.63E-11,-4.44E-22,4.20E-15,-1.11E-22,Pari Tutul
0.040772554,0.031275698,0.037158895,0.032010368,0.02987014,0.031275698,0.027907849,0.032010368,0.025777725,0.024724392,0.024600159,0.025334156,6.799888317,9.396105719,7.670709291,9.300914414,10.80273825,9.396105719,11.24855851,9.300914414,12.60709981,12.57225831,12.47460606,12.39611034,271.6625583,490.6761651,352.4746653,489.0141574,630.1126924,490.6761651,673.8952687,489.0141574,769.9628938,748.1410358,730.522,751.7272175,0.409049503,0.295838764,0.374384758,0.306156474,0.271357164,0.295838764,0.250091125,0.306156474,0.211829637,0.199099798,0.197221504,0.206314328,134.4477298,29.42926476,159.947998,34.91418958,153.7359364,34.55494623,866.0816245,1219.000634,1194.044309,0.001151883,1.94E-07,7.64E-12,8.30E-12,3.84E-23,2.46E-15,-5.39E-23,Pari Tutul
0.037219304,0.032420798,0.038316612,0.032034125,0.02917169,0.032420798,0.02976595,0.032034125,0.02542578,0.025612062,0.025749556,0.025119348,1.943987329,2.693864728,1.814945841,2.55336563,3.554750307,2.693864728,3.258620549,2.55336563,4.959133019,4.69504766,4.489993851,4.490827251,17.50383609,37.25911122,21.9330002,33.71619174,54.148377,37.25911122,65.0147237,33.71619174,98.80644599,100.9201977,114.0827137,96.74750002,0.528100695,0.453603261,0.559596472,0.451015188,0.393287388,0.453603261,0.416783422,0.451015188,0.327693523,0.332877494,0.343817656,0.32680153,119.8682816,72.86126659,136.1814959,55.8680285,143.3818265,67.10732283,5308.764169,3121.236608,4503.392778,0.001105899,1.88E-08,5.09E-12,1.30E-12,-2.73E-24,-4.96E-17,1.92E-24,Yellow Butterfly Fish
0.086255689,0.071189479,0.080246874,0.071433341,0.070989905,0.071189479,0.066981487,0.071433341,0.065470832,0.0610244,0.062837371,0.061317984,1.690632979,2.563058962,1.89833454,2.319686101,2.748734968,2.563058962,3.015918789,2.319686101,3.444232981,3.778593325,3.691761998,3.435927412,32.17891746,69.2569607,38.80798849,53.08191309,80.5524705,69.2569607,91.90391169,53.08191309,123.3400185,141.2749009,134.3718388,117.0990893,0.612120677,0.504830041,0.580780664,0.510882546,0.493556566,0.504830041,0.465775644,0.510882546,0.444635576,0.407678263,0.423413675,0.414217628,25.01686019,34.34820856,63.12166938,82.51363943,60.43165093,81.72971362,1179.799431,6808.500691,6679.746089,0.001560867,7.87E-08,9.81E-10,3.97E-10,4.21E-20,7.80E-14,2.45E-19,Yellow Butterfly Fish
0.059874649,0.051491435,0.059125382,0.051262271,0.052291237,0.051491435,0.051892957,0.051262271,0.047199395,0.043079981,0.04773878,0.042907409,2.087796327,3.300655646,2.631925647,3.583407601,3.959184783,3.300655646,4.900762144,3.583407601,5.682365997,5.916887951,6.908463476,6.435740576,17.41152755,41.13515006,33.13597744,53.22537563,56.01243729,41.13515006,100.6974456,53.22537563,109.8183291,122.0916245,183.5289001,154.1792575,0.559241831,0.460563817,0.534623495,0.454181263,0.447002276,0.460563817,0.428199976,0.454181263,0.384690008,0.357418296,0.373868306,0.352453217,87.30470833,49.61169833,100.7153333,54.88878922,95.001725,71.79828304,2461.320611,3012.779182,5154.993447,0.001568307,4.64E-07,1.03E-10,1.90E-12,2.29E-23,1.22E-15,1.34E-23,Yellow Butterfly Fish
0.118669995,0.108215431,0.121617676,0.108500576,0.104240721,0.108215431,0.107929084,0.108500576,0.096339978,0.094332102,0.10123229,0.094720568,3.058990148,4.993634903,4.407277321,5.418963457,4.767867435,4.993634903,7.086279401,5.418963457,5.845086705,7.59060187,9.004085939,8.170858126,142.3884442,371.0715816,302.9536412,394.9589874,243.3355702,371.0715816,576.3604853,394.9589874,289.1529315,623.5446997,790.7439513,670.7743868,0.560148678,0.475166632,0.528722143,0.478528562,0.457174568,0.475166632,0.435082202,0.478528562,0.404695063,0.386001136,0.39196974,0.39280218,104.982235,65.60233162,68.32155137,82.50119836,59.77666803,78.8453104,4303.665914,6806.44773,6216.582972,0.001903184,9.74E-09,7.05E-10,8.28E-11,1.93E-20,3.20E-15,5.42E-21,Yellow Butterfly Fish
0.046796889,0.039063721,0.046024195,0.039093228,0.036708347,0.039063721,0.036055728,0.039093228,0.032403087,0.031061494,0.031562877,0.031117845,1.76821419,2.56050698,1.970381006,2.597995695,3.074913248,2.56050698,3.384540571,2.597995695,4.068462784,4.172369966,4.440009398,4.203301348,15.4453776,31.42285107,21.72556494,34.73421621,45.97247848,31.42285107,60.32329189,34.73421621,79.22729255,82.24682007,98.51963346,87.54805933,0.539323002,0.436456779,0.516287165,0.437087113,0.400866148,0.436456779,0.383074433,0.437087113,0.339038037,0.322656461,0.322895149,0.323758972,32.9082018,39.51062217,79.76108515,64.39596158,78.22980008,76.76617103,1561.089264,4146.839868,5893.045015,0.001733682,4.07E-07,5.49E-10,3.19E-10,1.27E-19,1.63E-13,4.36E-20,Yellow Butterfly Fish
0.056489747,0.049455193,0.052931364,0.050152372,0.051149926,0.049455193,0.046585004,0.050152372,0.048385773,0.043717667,0.042630372,0.04435452,7.791167784,12.12858318,10.16040526,11.82796734,11.97415865,12.12858318,15.87448775,11.82796734,14.68872667,18.08665992,19.92342179,17.29544534,350.291088,662.9945237,468.0546541,631.428858,636.7184696,662.9945237,996.558417,631.428858,849.6784709,1220.893219,1405.508583,1122.080182,0.357125984,0.258350614,0.296118073,0.262510556,0.27175917,0.258350614,0.218611775,0.262510556,0.231887992,0.190250044,0.181483462,0.195945928,57.46823314,46.33785953,64.09120547,56.9657794,65.18338502,59.38346687,2147.197226,3245.100023,3526.396137,0.002650046,6.91E-07,3.74E-10,1.25E-09,8.45E-19,1.03E-12,1.38E-19,Yellow Butterfly Fish
0.095250108,0.083214177,0.094077931,0.08361615,0.079394701,0.083214177,0.078804603,0.08361615,0.070892991,0.068420443,0.070084222,0.068879111,0.995849488,1.619549482,1.204621346,1.442260558,1.781155716,1.619549482,2.167354993,1.442260558,2.404909779,2.739517689,2.944792624,2.434133354,7.771877849,22.22767405,12.02733945,13.8853424,24.50624619,22.22767405,38.96089161,13.8853424,44.0738245,62.51295723,70.54451689,40.86960726,0.71172166,0.61655651,0.682576262,0.61756641,0.585563207,0.61655651,0.556128393,0.61756641,0.512674106,0.492130673,0.482601842,0.49293218,40.04002476,34.88295387,58.37568631,61.55266607,65.55411129,64.26632228,1216.820471,3788.7307,4130.160179,0.001960481,5.29E-07,1.01E-10,6.34E-10,1.40E-19,4.31E-13,-7.87E-20,Yellow Butterfly Fish
0.330291276,0.314305447,0.323192767,0.315231596,0.318765295,0.314305447,0.30760295,0.315231596,0.310154529,0.296913641,0.29681241,0.298034789,3.816137792,4.84153762,4.278855003,5.890044321,6.598934208,4.84153762,7.147003222,5.890044321,8.694632027,7.583581799,9.106242588,9.351687408,126.016219,169.743655,134.156993,290.1493835,386.9361704,169.743655,391.4323093,290.1493835,654.3008301,445.4924056,641.0606577,724.6890394,0.634682759,0.587745637,0.614197652,0.588014592,0.588426349,0.587745637,0.56488426,0.588014592,0.565578489,0.543007247,0.540797676,0.54399757,71.57785714,43.459721,64.82493603,80.76564377,67.32301706,81.78117989,1888.74735,6523.089214,6688.161385,0.001396536,1.67E-07,1.19E-10,1.61E-10,1.31E-20,6.49E-14,1.80E-20,Yellow Butterfly Fish
